ID,NAME_EN,NAME_ZH
013.23,"Tuberculoma of brain, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之腦結核瘤
013.24,"Tuberculoma of brain, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之腦結核瘤
013.25,"Tuberculoma of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之腦結核瘤
013.26,"Tuberculoma of brain, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之腦結核瘤
013.30,"Tuberculous abscess of brain, unspecified",結核性腦膿瘍
013.31,"Tuberculoma abscess of brain, bacteriological or histological examination not done",未作細菌學或組織學檢查之結核性腦膿瘍
013.32,"Tuberculous abscess of brain, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查未知(至今)之結核性腦膿瘍
013.33,"Tuberculous abscess of brain, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之結核性腦膿瘍
013.34,"Tuberculous abscess of brain, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之結核性腦膿瘍
013.35,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之結核性腦膿瘍
013.36,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之結核性腦膿瘍
013.40,"Tuberculoma of spinal cord, unspecified",脊髓結核瘤
013.41,"Tuberculoma of spinal cord, bacteriological or histological examination not done",未作細菌學或組織學檢查之脊髓結核瘤
013.42,"Tuberculoma of spinal cord, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查未知(至今)之脊髓結核瘤
013.43,"Tuberculoma of spinal cord, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之脊髓結核瘤
013.44,"Tuberculoma of spinal cord, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之脊髓結核瘤
013.45,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之脊髓結核瘤
013.46,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之脊髓結核瘤
013.50,"Tuberculous abscess of spinal cord, unspecified",結核性脊髓膿瘍
013.51,"Tuberculous abscess of spinal cord, bacteriological or histological examination not done",未作細菌學或組織學檢查之結核性脊髓膿瘍
013.52,"Tuberculous abscess of spinal cord, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查不詳(至今)之結核性脊髓膿瘍
013.53,"Tuberculous abscess of spinal cord, tubercle bacilli found(in sputum)by microscopy",顯微鏡檢(痰)發現結核菌之結核性脊髓膿瘍
013.54,"Tuberculous abscess of spinal cord, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之結核性脊髓膿瘍
013.55,"Tuberculous asbcess of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之結核性脊髓膿瘍
013.56,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之結核性脊髓膿瘍
013.60,"Tuberculous encephalitis or myelitis, unspecified",結核性腦炎或脊髓炎
013.61,"Tuberculous encephalitis or myelitis, bacteriological or histological examination not done",未作細菌學或組織學檢查之結核性腦炎或脊髓炎
013.62,"Tuberculous encephalitis or myelitis, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查未知(至今)之結核性腦炎或脊髓炎
013.63,"Tuberculous encephalitis or myelitis, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之結核性腦炎或脊髓炎
013.64,"Tuberculous encephalitis or myelitis, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之結核性腦炎或脊髓炎
013.65,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之結核性腦炎或脊髓炎
013.66,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之結核性腦炎或脊髓炎
013.80,"Other specified tuberculosis of central nervous system, unspecified",其他特定中樞神經系統結核病
013.81,"Other specified tuberculosis of central nervous system, bacteriological or histological examination not done",未作細菌學或組織學檢查之其他特定中樞神經系統結核病
013.82,"Other specified tuberculosis of central nervous system, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查未知(至今)之其他特定中樞神經系統結核病
013.83,"Other specified tuberculosis of central nervous system, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之其他特定中樞神經系統結核病
013.84,"Other specified tuberculosis of central nervous system, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之其他特定中樞神經系統結核病
013.85,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之其他特定中樞神經系統結核病
013.86,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之其他特定中樞神經系統結核病
013.90,"Unspecified tuberculosis of central nervous system , unspecified",中樞神經系統結核病
013.91,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination not done",未作細菌學或組織學檢查之中樞神經系統結核病
013.92,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查未知(至今)之中樞神經系統結核病
013.93,"Unspecified tuberculosis of central nervous system, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之中樞神經系統結核病
013.94,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之中樞神經系統結核病
013.95,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之中樞神經系統結核病
013.96,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之中樞神經系統結核病
014.00,"Tuberculous peritonitis, unspecified",結核性腹膜炎
014.01,"Tuberculous peritonitis, bacteriological or histological examination not done",未作細菌學或組織學檢查之結核性腹膜炎
014.02,"Tuberculous peritonitis, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查未知(至今)之結核性腹膜炎
014.03,"Tuberculous peritonitis, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之結核性腹膜炎
014.04,"Tuberculous peritonitis, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之結核性腹膜炎
014.05,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之結核性腹膜炎
014.06,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological or histological examination but tuberculosis confirmed by other methods [inoculation of animals]",細菌學或組織學檢查未發現結核菌，但經由其他方法(如動物接種試驗)確認之結核性腹膜炎
014.80,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, unspecified","其他腸,腹膜及腸繫膜腺體結核病"
014.81,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination not done",未作細菌學或組織學檢查之其他腸，腹膜及腸繫膜腺體結核病
014.82,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination unknown(at present)",細菌學或組織學檢查未知(至今)之其他腸，腹膜及腸繫膜腺體結核病
014.83,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli found(in sputum) by microscopy",顯微鏡檢(痰)發現結核菌之其他腸，腹膜及腸繫膜腺體結核病
014.84,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found(in sputum) by microscopy, but found by bacterial culture",顯微鏡檢(痰)未發現結核菌，但細菌培養陽性之其他腸，腹膜及腸繫膜腺體結核病
014.85,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",細菌學檢查未發現結核菌，但組織學確認結核病之其他腸，腹膜及腸繫膜腺體結核病
